Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,My Rating (%),Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Read Count,Owned Copies,Year Read,Years on List,Lit Publisher Flag,Genre/Commercial Publisher Flag,Critical Signal Proxy,Amazon Consumer Signal Proxy,Author Books Read,Author Avg Rating,Author Best Rating,Author Known Flag,Author 4+ Rate,Author 5★ Rate,Author Tier,Predicted 4+ Probability,Predicted 5★ Probability,Distinctiveness Score,Momentum Score,Repetition Risk,Critical_Reception,Crowd_Divergence,Master Decision Score,Suggested Bucket,User Action,User Notes,Decision Bucket %,Is_4Plus,Is_5Star,Key,Legacy Decision Score (Model 1 — do not reference),Legacy Tag-Adjusted Score (v4 — superseded),R1_Slow,R2_Repetitive,R3_VibeClash,R4_HighConcept,R5_Dense,R6_WeakWriting,R7_SeriesFatigue,P1_Distinctive,P2_Propulsive,P3_Emotional,P4_Clever,P5_Structure,P6_Voice,V1_Speculative,V2_Dark,V3_Romantic,V4_PlotDriven,V5_Atmospheric,V6_ShortOrStandalone,Risk_Score,Reward_Score,G0_Genre,G1_Subgenre
16158563,The Bookman’s Tale,Charlie Lovett,"Lovett, Charlie",,0670026476,9780670026470,5,1,3.76,Viking,Hardcover,352,2013,2013,2013-06-01 0:00:00,2013-05-06 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v1-speculative, v2-dark, v5-atmospheric, v6-shortorstandalone, g0-historical-fiction, g1-literary-historical",,read,1,0,2013,12.89,1,0,2,0,1,5,5,1,1,1,0,0.4081029412,0.2855330882,2,2,0,1,1,100.00%,Strong Keep,,,0.65,1,1,the bookman’s tale|charlie lovett,0.6671331985,0.3605,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0.85,Historical Fiction,Literary Historical
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,1400032717,9781400032716,5,1,3.89,Vintage,Paperback,226,2004,2003,,2012-08-03 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v1-speculative, v2-dark, v6-shortorstandalone, g0-literary-fiction, g1-contemporary-literary",,read,1,0,,13.64,1,0,2,0,1,5,5,1,1,1,0,0.4991029412,0.3830330882,2,2,0,3,1,100.00%,Strong Keep,,,0.8,1,1,the curious incident of the dog in the night-time|mark haddon,0.8226781985,0.458,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0.85,Literary Fiction,Contemporary Literary
16248246,Unnatural Creatures,Neil Gaiman,"Gaiman, Neil",Maria Dahvana Headley,0062236296,9780062236296,5,1,3.87,HarperCollins,Hardcover,462,2013,2013,2014-08-27 0:00:00,2013-07-03 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-dark-fantasy",,read,1,0,2014,12.73,0,0,0,0,21,4.380952381,5,1,0.9523809524,0.4285714286,1,0.641320028,0.3984989496,2,2,0,1,1,100.00%,Strong Keep,,,0.8,1,1,unnatural creatures|neil gaiman,0.8105973704,0.5635,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0.7,Fantasy,Dark Fantasy
16790,Smoke and Mirrors: Short Fiction and Illusions,Neil Gaiman,"Gaiman, Neil",,0380789027,9780380789023,5,1,4,Avon Books,Mass Market Paperback,365,2005,1998,,2012-08-03 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-dark-fantasy",,read,1,0,,13.64,0,0,2,1,21,4.380952381,5,1,0.9523809524,0.4285714286,1,0.706320028,0.4504989496,2,2,0,2,0,100.00%,Strong Keep,,,0.95,1,1,smoke and mirrors: short fiction and illusions|neil gaiman,0.9629573704,0.6155,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0.7,Fantasy,Dark Fantasy
17061,Coraline,Neil Gaiman,"Gaiman, Neil",Dave McKean,0061139378,9780061139376,5,1,4.13,William Morrow Paperbacks,Paperback,208,2006,2002,,2012-08-03 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-horror, g1-supernatural-horror",,read,1,0,,13.64,0,1,0,3,21,4.380952381,5,1,0.9523809524,0.4285714286,1,0.771320028,0.5024989496,2,2,0,2,0,100.00%,Strong Keep,,,0.95,1,1,coraline|neil gaiman,0.9690673704,0.6975,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0.7,Horror,Supernatural Horror
17347389,"The Dream Thieves (The Raven Cycle, #2)",Maggie Stiefvater,"Stiefvater, Maggie",,0545424941,9780545424943,5,1,4.22,Scholastic Press,Hardcover,439,2013,2013,2014-01-16 0:00:00,2014-01-07 0:00:00,"p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, g0-fantasy, g1-urban-fantasy",,read,1,0,2014,12.21,0,1,0,3,4,4.5,5,1,0.75,0.75,2,0.7353676471,0.6992132353,2,2,0,1,0,100.00%,Strong Keep,,,0.95,1,1,"the dream thieves (the raven cycle, #2)|maggie stiefvater",0.9724521324,0.8942,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0.6,Fantasy,Urban Fantasy
17378508,"Blue Lily, Lily Blue (The Raven Cycle, #3)",Maggie Stiefvater,"Stiefvater, Maggie",,0545424968,9780545424967,5,1,4.25,Scholastic Press,Hardcover,391,2014,2014,2015-01-19 0:00:00,2015-01-11 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, v6-shortorstandalone, g0-fantasy, g1-urban-fantasy",,read,1,0,2015,11.2,0,1,0,3,4,4.5,5,1,0.75,0.75,2,0.7503676471,0.7112132353,2,2,0,1,0,100.00%,Strong Keep,,,0.95,1,1,"blue lily, lily blue (the raven cycle, #3)|maggie stiefvater",0.9738621324,0.9062,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0.7,Fantasy,Urban Fantasy
18293427,The Storied Life of A.J. Fikry,Gabrielle Zevin,"Zevin, Gabrielle",,1616203218,9781616203214,5,1,4.04,Algonquin Books,Hardcover,260,2014,2014,2014-11-18 0:00:00,2014-11-16 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v5-atmospheric, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2014,11.36,1,0,3,2,2,5,5,1,1,1,2,0.7453676471,0.7522132353,2,2,0,1,1,100.00%,Strong Keep,,,0.95,1,1,the storied life of a.j. fikry|gabrielle zevin,0.9747421324,0.9472,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0.7,Literary Fiction,Contemporary Literary
18460392,All the Bright Places,Jennifer Niven,"Niven, Jennifer",,0385755880,9780385755887,5,1,4.11,Knopf,Hardcover,388,2015,2015,2019-08-31 0:00:00,2015-12-25 0:00:00,"p3-emotional, p4-clever, p5-structure, v1-speculative, v2-dark, v4-plotdriven, v5-atmospheric, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2019,10.25,1,0,3,3,1,5,5,1,1,1,0,0.6531029412,0.5480330882,2,2,0,1,1,100.00%,Strong Keep,,,0.95,1,1,all the bright places|jennifer niven,0.9621581985,0.743,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0.75,Literary Fiction,Contemporary Literary
186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,075640407X,9780756404079,5,1,4.52,Penguin Group DAW,Hardcover,662,2007,2007,,2012-08-03 0:00:00,"r2-repetitive, r3-vibeclash, p3-emotional, p4-clever, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, g0-fantasy, g1-epic-fantasy",favorites (#13),read,1,0,,13.64,0,0,1,2,3,4.666666667,5,1,1,0.6666666667,2,0.9753676471,0.7695465686,2,2,0,2,0,100.00%,Strong Keep,,,0.95,1,1,"the name of the wind (the kingkiller chronicle, #1)|patrick rothfuss",0.9913621324,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0.85,Fantasy,Epic Fantasy
56179356,"A Spindle Splintered (Fractured Fables, #1)",Alix E. Harrow,"Harrow, Alix E.",,1250765358,9781250765352,0,,3.58,Tordotcom,Hardcover,119,2021,2021,,2021-10-07 0:00:00,"strong-keep, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-fairy-tale-retelling",to-read (#259),to-read,0,0,,4.47,0,1,0,1,3,5,5,1,1,1,2,0.5153676471,0.5682132353,2,2,0,1,1,100.00%,Strong Keep,Strong Keep,,0.45,0,0,"a spindle splintered (fractured fables, #1)|alix e. harrow",0.4806221324,0.6432,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0.7,Fantasy,Fairy Tale Retelling
18966806,"Morning Star (Red Rising Saga, #3)",Pierce Brown,"Brown, Pierce",,0345539842,9780345539847,5,1,4.55,Del Rey,Hardcover,524,2016,2016,2017-11-07 0:00:00,2017-10-08 0:00:00,"r2-repetitive, p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-science-fiction, g1-dystopian",,read,1,0,2017,8.46,0,1,0,3,5,4.6,5,1,1,0.6,2,0.9753676471,0.7362132353,2,2,0,1,0,100.00%,Strong Keep,,,0.95,1,1,"morning star (red rising saga, #3)|pierce brown",0.9903621324,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.6,Science Fiction,Dystopian
133286777,The Familiar,Leigh Bardugo,"Bardugo, Leigh",,125088425X,9781250884251,0,,3.74,Flatiron Books,Hardcover,379,2024,2024,,2023-12-18 0:00:00,"strong-keep, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, g0-fantasy, g1-dark-fantasy",to-read (#341),to-read,0,0,,2.27,0,0,0,0,9,4.777777778,5,1,1,0.7777777778,2,0.5953676471,0.5211021242,2,2,0,1,1,100.00%,Strong Keep,Strong Keep,,0.65,0,0,the familiar|leigh bardugo,0.664808799,0.5811,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0.7,Fantasy,Dark Fantasy
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,,,5,1,4.39,Alfred A. Knopf,Kindle Edition,592,2006,2005,,2012-08-03 0:00:00,"r3-vibeclash, p3-emotional, p4-clever, p5-structure, v1-speculative, v2-dark, v4-plotdriven, g0-historical-fiction, g1-literary-historical",,read,1,0,,13.64,1,0,3,2,2,4.5,5,1,1,0.5,2,0.9203676471,0.6422132353,2,2,0,3,0,100.00%,Strong Keep,,,0.95,1,1,the book thief|markus zusak,0.9836921324,0.8523,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0.75,Historical Fiction,Literary Historical
19103097,"The Magician's Land (The Magicians, #3)",Lev Grossman,"Grossman, Lev",,,,5,1,4.14,Plume,ebook,402,2014,2014,2014-05-13 0:00:00,2014-05-03 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-fantasy, g1-portal-fantasy",,read,1,0,2014,11.9,0,0,1,3,4,4.25,5,1,0.75,0.75,1,0.6953676471,0.6672132353,2,2,0,1,0,100.00%,Strong Keep,,,0.95,1,1,"the magician's land (the magicians, #3)|lev grossman",0.9686921324,0.8972,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0.7,Fantasy,Portal Fantasy
199798179,The Ministry of Time,Kaliane Bradley,"Bradley, Kaliane",,1668045141,9781668045145,5,1,3.57,Avid Reader Press / Simon & Schuster,Hardcover,339,2024,2024,2024-12-22 0:00:00,2024-12-14 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v5-atmospheric, g0-science-fiction, g1-speculative",,read,1,0,2024,1.28,0,0,0,0,1,5,5,1,1,1,0,0.2751029412,0.1430330882,2,2,0,2,1,100.00%,Strong Keep,,,0.4,1,1,the ministry of time|kaliane bradley,0.4397981985,0.218,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0.7,Science Fiction,Speculative
37534835,"Vengeful (Villains, #2)",V.E. Schwab,"Schwab, V.E.",,0765387522,9780765387523,0,,4.12,Tor Books,Hardcover,478,2018,2018,,2018-12-28 0:00:00,"strong-keep, p3-emotional, p4-clever, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-fantasy, g1-urban-fantasy",to-read (#173),to-read,0,0,,7.24,0,1,0,3,6,4.5,5,1,1,0.5,2,0.7853676471,0.5342132353,2,1,0,1,0,100.00%,Strong Keep,Strong Keep,,0.95,0,0,"vengeful (villains, #2)|v.e. schwab",0.9710021324,0.6692,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0.85,Fantasy,Urban Fantasy
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,0439686520,9780439686525,5,1,4.5,Scholastic Inc.,Paperback,870,2004,2003,,2012-08-03 0:00:00,"r2-repetitive, r3-vibeclash, p2-propulsive, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-fantasy, g1-portal-fantasy",,read,2,0,,13.64,0,1,0,3,7,5,5,1,1,1,2,0.9753676471,0.9362132353,2,2,0,2,0,100.00%,Strong Keep,,,0.95,1,1,"harry potter and the order of the phoenix (harry potter, #5)|j.k. rowling",0.9963621324,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0.2,0.7,Fantasy,Portal Fantasy
69136,"The Book of Lost Things (The Book of Lost Things, #1)",John Connolly,"Connolly, John",,0743298853,9780743298858,4,0.8,3.96,Atria Books,Hardcover,339,2006,2006,,2012-08-03 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-dark-fantasy",,read,1,0,,13.64,0,1,0,2,2,4.5,5,1,1,0.5,2,0.7053676471,0.4702132353,2,2,0,1,1,100.00%,Strong Keep,,,0.9,1,0,"the book of lost things (the book of lost things, #1)|john connolly",0.9184821324,0.5452,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0.7,Fantasy,Dark Fantasy
202507554,"When the Moon Hatched (Moonfall, #1)",Sarah A. Parker,"Parker, Sarah A.",,,,5,1,3.99,,Kindle Edition,718,2024,2024,2025-01-15 0:00:00,2024-09-29 0:00:00,"p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, g0-fantasy, g1-epic-fantasy",,read,1,0,2025,1.49,0,0,0,0,1,5,5,1,1,1,0,0.5691029412,0.4580330882,2,2,0,0,1,100.00%,Strong Keep,,,0.9,1,1,"when the moon hatched (moonfall, #1)|sarah a. parker",0.9423281985,0.533,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0.6,Fantasy,Epic Fantasy
20697410,"Golden Son (Red Rising Saga, #2)",Pierce Brown,"Brown, Pierce",,0345539818,9780345539816,5,1,4.5,Del Rey,Hardcover,446,2015,2015,2017-11-04 0:00:00,2015-12-25 0:00:00,"p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-science-fiction, g1-dystopian",,read,1,0,2017,10.25,0,1,0,3,5,4.6,5,1,1,0.6,2,0.9753676471,0.7362132353,2,2,0,1,0,100.00%,Strong Keep,,,0.95,1,1,"golden son (red rising saga, #2)|pierce brown",0.9903621324,0.9912,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.6,Science Fiction,Dystopian
207889,Rats Saw God,Rob Thomas,"Thomas, Rob",,1416938974,9781416938972,5,1,3.8,Simon Pulse,Paperback,202,2007,1996,,2012-08-03 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v1-speculative, v2-dark, v5-atmospheric, g0-literary-fiction, g1-contemporary-literary",,read,1,0,,13.64,0,0,0,0,1,5,5,1,1,1,0,0.4361029412,0.3155330882,2,2,0,1,1,100.00%,Strong Keep,,,0.7,1,1,rats saw god|rob thomas,0.7149931985,0.4355,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0.85,Literary Fiction,Contemporary Literary
20820994,I'll Give You the Sun,Jandy Nelson,"Nelson, Jandy",,0803734964,9780803734968,5,1,4.15,Dial Books,Hardcover,371,2014,2014,2014-10-28 0:00:00,2014-10-25 0:00:00,"p3-emotional, p4-clever, p5-structure, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2014,11.42,0,0,1,3,1,5,5,1,1,1,0,0.6811029412,0.5780330882,2,2,0,2,1,100.00%,Strong Keep,,,0.95,1,1,i'll give you the sun|jandy nelson,0.9650181985,0.653,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0.75,Literary Fiction,Contemporary Literary
20910157,Yes Please,Amy Poehler,"Poehler, Amy",,0062268341,9780062268341,5,1,3.85,Dey St.,Hardcover,329,2014,2014,2015-02-03 0:00:00,2015-01-25 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v1-speculative, v2-dark, g0-nonfiction, g1-memoir",,read,1,0,2015,11.16,0,0,0,0,1,5,5,1,1,1,0,0.4711029412,0.3530330882,2,2,0,1,1,100.00%,Strong Keep,,,0.75,1,1,yes please|amy poehler,0.7748181985,0.473,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.85,Nonfiction,Memoir
53465671,"The Mysterious Study of Doctor Sex (The Locked Tomb, #0.5)",Tamsyn Muir,"Muir, Tamsyn",,,,0,,4.14,Tor Books,ebook,28,2020,2020,,2021-09-12 0:00:00,"strong-keep, p3-emotional, p4-clever, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-science-fiction, g1-gothic-space-opera",to-read (#256),to-read,0,0,,4.53,0,1,0,3,2,4.5,5,1,1,0.5,2,0.7953676471,0.5422132353,2,2,0,1,0,100.00%,Strong Keep,Strong Keep,,0.95,0,0,"the mysterious study of doctor sex (the locked tomb, #0.5)|tamsyn muir",0.9719421324,0.8372,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0.45,Science Fiction,Gothic Space Opera
230272982,"The Strength of the Few (Hierarchy, #2)",James Islington,"Islington, James",,1982141255,9781982141257,4,0.8,4.35,S&S/Saga Press,Kindle Edition,736,2025,2025,2026-03-21 0:00:00,2025-12-29 0:00:00,"r7-seriesfatigue, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-fantasy, g1-epic-fantasy",,read,1,0,2026,0.24,0,1,0,3,2,4.5,5,1,1,0.5,2,0.9003676471,0.6262132353,2,2,0,1,0,100.00%,Strong Keep,,,0.95,1,0,"the strength of the few (hierarchy, #2)|james islington",0.9818121324,0.9312,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0.05,0.7,Fantasy,Epic Fantasy
218422159,"The Knight and the Moth (The Stonewater Kingdom, #1)",Rachel Gillig,"Gillig, Rachel",,0316573787,9780316573788,5,1,4.24,Orbit,Kindle Edition,396,2025,2025,2025-07-12 0:00:00,2024-12-31 0:00:00,"r2-repetitive, p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, g0-fantasy, g1-epic-fantasy",,read,1,0,2025,1.23,0,1,0,3,3,5,5,1,1,1,2,0.8453676471,0.8322132353,2,2,0,0,1,100.00%,Strong Keep,,,0.95,1,1,"the knight and the moth (the stonewater kingdom, #1)|rachel gillig",0.9841421324,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0.6,Fantasy,Epic Fantasy
29939230,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,"Schwab, V.E.",Victoria Schwab,0765387468,9780765387462,4,0.8,4.29,Tor,Hardcover,624,2017,2017,2017-09-24 0:00:00,2017-09-17 0:00:00,"p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-fantasy, g1-urban-fantasy",,read,1,0,2017,8.52,0,1,0,3,6,4.5,5,1,1,0.5,2,0.8703676471,0.6022132353,2,2,0,1,0,100.00%,Strong Keep,,,0.95,1,0,"a conjuring of light (shades of magic, #3)|v.e. schwab",0.9789921324,0.8572,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.6,Fantasy,Urban Fantasy
42036538,"Gideon the Ninth (The Locked Tomb, #1)",Tamsyn Muir,"Muir, Tamsyn",,1250313198,9781250313195,4,0.8,4.18,Tor,Hardcover,448,2019,2019,2020-10-11 0:00:00,2019-08-31 0:00:00,"r7-seriesfatigue, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-science-fiction, g1-gothic-space-opera",vacation-backups (#8),read,1,0,2020,6.57,0,1,0,3,2,4.5,5,1,1,0.5,2,0.8153676471,0.5582132353,2,2,0,2,0,100.00%,Strong Keep,,,0.95,1,0,"gideon the ninth (the locked tomb, #1)|tamsyn muir",0.9738221324,0.8532,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0.05,0.7,Science Fiction,Gothic Space Opera
24830,The Illustrated Man,Ray Bradbury,"Bradbury, Ray",,000712774X,9780007127740,4,0.8,4.13,Voyager Classics / Harper Collins,Paperback,186,2002,1951,2015-04-29 0:00:00,2015-03-28 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, g0-science-fiction, g1-speculative",,read,1,0,2015,11,0,0,2,3,2,4.5,5,1,1,0.5,2,0.7903676471,0.5382132353,2,2,0,2,0,100.00%,Strong Keep,,,0.95,1,0,the illustrated man|ray bradbury,0.9714721324,0.6132,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0.85,Science Fiction,Speculative
220243688,Aftertaste,Daria  Lavelle,"Lavelle, Daria",,1668061619,9781668061619,5,1,3.89,Simon & Schuster,Kindle Edition,400,2025,2025,2025-07-17 0:00:00,2024-12-31 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v4-plotdriven, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2025,1.23,0,0,0,0,1,5,5,1,1,1,0,0.4991029412,0.3830330882,2,2,0,1,1,100.00%,Strong Keep,,,0.8,1,1,aftertaste|daria lavelle,0.8226781985,0.458,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0.7,Literary Fiction,Contemporary Literary
19057,I Am the Messenger,Markus Zusak,"Zusak, Markus",,,,4,0.8,4.02,Alfred A. Knopf Borzoi Books,Paperback,357,2006,2002,2013-10-05 0:00:00,2013-10-05 0:00:00,"p3-emotional, p4-clever, p5-structure, v1-speculative, v2-dark, v3-romantic, v6-shortorstandalone, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2013,12.47,1,0,3,1,2,4.5,5,1,1,0.5,2,0.7353676471,0.4942132353,2,2,0,2,0,100.00%,Strong Keep,,,0.95,1,0,i am the messenger|markus zusak,0.9663021324,0.6892,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0.75,Literary Fiction,Contemporary Literary
2213661,The Graveyard Book,Neil Gaiman,"Gaiman, Neil",Dave McKean,0060530928,9780060530921,5,1,4.15,HarperCollins,Hardcover,312,2008,2008,,2012-08-03 0:00:00,"p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-dark-fantasy",,read,1,0,,13.64,0,0,1,3,21,4.380952381,5,1,0.9523809524,0.4285714286,1,0.781320028,0.5104989496,2,2,0,3,0,100.00%,Strong Keep,,,0.95,1,1,the graveyard book|neil gaiman,0.9700073704,0.8555,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0.6,Fantasy,Dark Fantasy
22294935,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,"Bardugo, Leigh",,,,5,1,4.46,Henry Holt and Co. (BYR),ebook,479,2015,2015,2021-05-01 0:00:00,2021-04-25 0:00:00,"r2-repetitive, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-fantasy, g1-urban-fantasy",,read,1,0,2021,4.92,0,0,1,3,9,4.777777778,5,1,1,0.7777777778,2,0.9553676471,0.8091021242,2,2,0,1,0,100.00%,Strong Keep,,,0.95,1,1,"six of crows (six of crows, #1)|leigh bardugo",0.991148799,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0.7,Fantasy,Urban Fantasy
215020997,Bury Our Bones in the Midnight Soil,V.E. Schwab,"Schwab, V.E.",Victoria Schwab,1035064642,9781035064649,4,0.8,3.93,Tor,Hardcover,535,2025,2025,2025-07-22 0:00:00,2024-12-31 0:00:00,"p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-dark-fantasy",,read,1,0,2025,1.23,0,1,0,1,6,4.5,5,1,1,0.5,2,0.6903676471,0.4582132353,2,2,0,1,1,100.00%,Strong Keep,,,0.85,1,0,bury our bones in the midnight soil|v.e. schwab,0.8833221324,0.5932,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0.6,Fantasy,Dark Fantasy
52867387,Beach Read,Emily Henry,"Henry, Emily",,1984806734,9781984806734,4,0.8,3.97,Berkley,Paperback,358,2020,2020,2021-04-04 0:00:00,2020-12-31 0:00:00,"r5-dense, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v5-atmospheric, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2021,5.23,0,1,0,2,2,4.5,5,1,1,0.5,2,0.7103676471,0.4742132353,2,2,0,1,1,100.00%,Strong Keep,,,0.9,1,0,beach read|emily henry,0.9302021324,0.5492,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0.12,0.7,Literary Fiction,Contemporary Literary
22522808,Trigger Warning: Short Fictions and Disturbances,Neil Gaiman,"Gaiman, Neil",,0062330268,9780062330260,5,1,3.91,William Morrow,Hardcover,310,2015,2015,2015-03-05 0:00:00,2015-02-15 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-dark-fantasy",,read,1,0,2015,11.11,0,1,0,2,21,4.380952381,5,1,0.9523809524,0.4285714286,1,0.661320028,0.4144989496,2,2,0,1,0,100.00%,Strong Keep,,,0.85,1,1,trigger warning: short fictions and disturbances|neil gaiman,0.8574773704,0.5795,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0.85,Fantasy,Dark Fantasy
